"SNFG","Reference","Product","Sediaan","Scheduled Start Date","Scheduled Finished Date","Operation Type","Manufacturing Order","State","Streamline","Unit of Measure"
"HT-P1G-P450/I0003","MO-HT-G-BULK/I0006","[HT-G-BULK] Bulk Hair Tonic Ginseng","L","2023-01-26","2023-01-30","PTI: Jatake 2 - Olah","MO/230003617","Confirmed","C","kg"
"HBW-EB-KA/I0009","HBW-EB-KA/I0009","[HBW-EB-KA] Kahf Cooling and Brightening Body Wash 200 ml","L","2023-01-25","2023-01-26","PTI: Jatake 2 - Kemas","MO/230003085","Confirmed","C","Pc(s)"
"D-RO-KA/I0008","D-RO-KA/I0008","[D-RO-KA] Kahf Soothing Antiperspirant Deodorant 50 ml","L","2023-01-28","2023-01-30","PTI: Jatake 2 - Kemas","MO/230003086","Confirmed","C","Pc(s)"
"D-RO-KA/I0008","MO-D-RO-BULK/I0008","[D-RO-BULK] Kahf Soothing Antiperspirant Deodorant Bulk","L","2023-01-27","2023-01-30","PTI: Jatake 2 - Olah","MO/230003707","Confirmed","C","kg"
"CUS-HLGN10-MO/I0001","CUS-HLGN10-MO/I0001","[CUS-HLGN10-MO] MAKE OVER Hydrastay Lite Glow Cushion N10 Marble 15 g","L","2023-01-30","2023-01-31","PTI: Jatake 2 - Kemas","MO/230003087","Confirmed","C","Pc(s)"
"CUS-HLGN10-MO/I0001","MO-CUS-HLGN10-BULK/I0001","[CUS-HLGN10-BULK] MAKE OVER Hydrastay Lite Glow Cushion N10 Marble","L","2023-01-27","2023-01-31","PTI: Jatake 2 - Olah","MO/230004096","Confirmed","C","kg"
"CUS-HLGNW22-MO/I0001","CUS-HLGNW22-MO/I0001","[CUS-HLGNW22-MO] MAKE OVER Hydrastay Lite Glow Cushion W22 Warm Ivory 15 g","L","2023-01-30","2023-01-31","PTI: Jatake 2 - Kemas","MO/230003088","Confirmed","C","Pc(s)"
"CUS-HLGNW22-MO/I0001","MO-CUS-HLGNW22-BULK/I0001","[CUS-HLGNW22-BULK] MAKE OVER Hydrastay Lite Glow Cushion W22 Warm Ivory Bulk","L","2023-01-27","2023-01-31","PTI: Jatake 2 - Olah","MO/230004097","Confirmed","C","kg"
"M-PSRT20-MO/I0001","M-PSRT20-MO/I0001","[M-PSRT20-MO] MAKE OVER Powerskin Radiant Tinted Moisturizer 20 Light Beige 40 ml","L","2023-01-28","2023-01-30","PTI: Jatake 2 - Kemas","MO/230003089","Confirmed","C","Pc(s)"
"M-PSRT20-MO/I0001","MO-M-PSRT20-BULK/I0001","[M-PSRT20-BULK] MAKE OVER Powerskin Radiant Tinted Moisturizer 20 Light Beige","L","2023-01-26","2023-01-30","PTI: Jatake 2 - Olah","MO/230004126","Confirmed","C","kg"
"FA-PFMS-MO50ML/I0011","FA-PFMS-MO50ML/I0011","[FA-PFMS-MO50ML] MAKE OVER Powerstay Fix & Matte Makeup Setting Spray 50 ml","L","2023-01-26","2023-01-27","PTI: Jatake 2 - Kemas","MO/230003092","Confirmed","C","Pc(s)"
"MY-MRHDGN1-W/I0001","MY-MRHDGN1-W/I0001","[MY-MRHDGN1-W] Malaysia Wardah Hydra Rose Dewy Aqua Day Gel 40 g","L","2023-01-29","2023-01-30","PTI: Jatake 2 - Kemas","MO/230003093","Confirmed","C","Pc(s)"
"MY-MLDGN1-W/I0004","MY-MLDGN1-W/I0004","[MY-MLDGN1-W] Malaysia Wardah Lightening Day Gel 30 g","L","2023-01-29","2023-01-30","PTI: Jatake 2 - Kemas","MO/230003094","Confirmed","C","Pc(s)"
"MY-MLDGN1-W/I0004","MO-M-LDGN-BULK/I0008","[M-LDGN-BULK] Wardah Lightening Day Gel","L","2023-01-26","2023-01-30","PTI: Jatake 2 - Olah","MO/230004090","Confirmed","C","kg"
"F-L05VC-OMG/I0003","F-L05VC-OMG/I0003","[F-L05VC-OMG] OMG Oh My Glam Coverlast Liquid Foundation 41 W Sand","L","2023-01-27","2023-01-28","PTI: Jatake 2 - Kemas","MO/230003096","Confirmed","C","Pc(s)"
"F-L05VC-OMG/I0003","MO-F-L05-BULK/I0003","[F-L05-BULK] OMG Oh My Glam Coverlast Liquid Foundation 41 W Sand","L","2023-01-25","2023-01-28","PTI: Jatake 2 - Olah","MO/230004108","Confirmed","C","kg"
"CUS-CLPGCA-W/I0002","CUS-CLPGCA-W/I0002","[CUS-CLPGCA-W] Wardah Colorfit Perfect Glow Cushion 11C Pink Fair 15 g","L","2023-01-25","2023-01-27","PTI: Jatake 2 - Kemas","MO/230003097","Confirmed","C","Pc(s)"
"CUS-CLPGCA-W/I0002","MO-CUS-CLPGCA-BULK/I0002","[CUS-CLPGCA-BULK] Wardah Colorfit Perfect Glow Cushion 11C Pink Fair","L","2023-01-24","2023-01-27","PTI: Jatake 2 - Olah","MO/230003950","Confirmed","C","kg"
"CUS-CLPGCC-W/I0002","CUS-CLPGCC-W/I0002","[CUS-CLPGCC-W] Wardah Colorfit Perfect Glow Cushion 23W Warm Ivory 15 g","L","2023-01-27","2023-01-30","PTI: Jatake 2 - Kemas","MO/230003098","Confirmed","C","Pc(s)"
"CUS-CLPGCD-W/I0002","CUS-CLPGCD-W/I0002","[CUS-CLPGCD-W] Wardah Colorfit Perfect Glow Cushion 32N Neutral Beige 15 g","L","2023-01-28","2023-01-30","PTI: Jatake 2 - Kemas","MO/230003099","Confirmed","C","Pc(s)"
"CUS-CLPGCD-W/I0002","MO-CUS-CLPGCD-BULK/I0003","[CUS-CLPGCD-BULK] Wardah Colorfit Perfect Glow Cushion 32N Neutral Beige","L","2023-01-25","2023-01-30","PTI: Jatake 2 - Olah","MO/230004063","Confirmed","C","kg"
"SRM-RWSIBS-W/I0002","SRM-RWSIBS-W/I0002","[SRM-RWSIBS-W] Wardah Crystal Secret Dark Spot & Brightening Serum 20 ml","L","2023-01-27","2023-01-30","PTI: Jatake 2 - Kemas","MO/230003103","Confirmed","C","Pc(s)"
"F-EVLLF03-W/I0001","F-EVLLF03-W/I0001","[F-EVLLF03-W] Wardah Everyday Luminous Liquid Foundation – 03 Beige 35 ml","L","2023-01-26","2023-01-28","PTI: Jatake 2 - Kemas","MO/230003106","Confirmed","C","Pc(s)"
"F-EVLLF04-W/I0002","F-EVLLF04-W/I0002","[F-EVLLF04-W] Wardah Everyday Luminous Liquid Foundation – 04 Natural 35 ml","L","2023-01-27","2023-01-30","PTI: Jatake 2 - Kemas","MO/230003107","Confirmed","C","Pc(s)"
"M-RHOVN1-W/I0001","M-RHOVN1-W/I0001","[M-RHOVN1-W] Wardah Hydra Rose Moisture Rich Night Gel 40 g","L","2023-01-28","2023-01-30","PTI: Jatake 2 - Kemas","MO/230003109","Confirmed","C","Pc(s)"
"M-RHOVN1-W/I0001","MO-M-RHOVN-BULK/I0002","[M-RHOVN-BULK] Wardah Hydra Rose Moisture Rich Night Gel","L","2023-01-28","2023-01-30","PTI: Jatake 2 - Olah","MO/230004101","Confirmed","C","kg"
"M-LDGN1-W/I0002","M-LDGN1-W/I0002","[M-LDGN1-W] Wardah Lightening Day Gel 30 g","L","2023-01-30","2023-01-31","PTI: Jatake 2 - Kemas","MO/230003110","Confirmed","C","Pc(s)"
"M-LDGN1-W/I0002","MO-M-LDGN-BULK/I0009","[M-LDGN-BULK] Wardah Lightening Day Gel","L","2023-01-27","2023-01-31","PTI: Jatake 2 - Olah","MO/230004091","Confirmed","C","kg"
"CUS-CLPGCRC-W/I0001","CUS-CLPGCRC-W/I0001","[CUS-CLPGCRC-W] Wardah Refill Colorfit Perfect Glow Cushion 23W Warm Ivory","L","2023-01-26","2023-01-28","PTI: Jatake 2 - Kemas","MO/230003111","Confirmed","C","Pc(s)"
"SRM-RRYIS-W/I0001","SRM-RRYIS-W/I0001","[SRM-RRYIS-W] Wardah Renew You Intensive Serum 15 ml (Pc(s))","L","2023-01-27","2023-01-30","PTI: Jatake 2 - Kemas","MO/230003112","Confirmed","C","Pc(s)"
"M-RRYNCN2-W/I0004","M-RRYNCN2-W/I0004","[M-RRYNCN2-W] Wardah Renew You Night Cream 30 g (Pc(s))","L","2023-01-26","2023-01-27","PTI: Jatake 2 - Kemas","MO/230003113","Confirmed","C","Pc(s)"
"M-RRYNCN2-W/I0004","MO-M-RRYNC-BULK/I0006","[M-RRYNC-BULK] Wardah Renew You Night Cream","L","2023-01-25","2023-01-27","PTI: Jatake 2 - Olah","MO/230004137","Confirmed","C","kg"
"LW-W3O-W240ML/I0001","LW-W3O-W240ML/I0001","[LW-W3O-W240ML] Wardah Soft Body Scrub With Olive 240 ml (Pc(s))","L","2023-01-26","2023-01-27","PTI: Jatake 2 - Kemas","MO/230003114","Confirmed","C","Pc(s)"
"LW-W3P-W150ML/I0001","LW-W3P-W150ML/I0001","[LW-W3P-W150ML] Wardah Soft Body Scrub With Passion Fruit 150 ml (Pc(s))","L","2023-01-27","2023-01-28","PTI: Jatake 2 - Kemas","MO/230003115","Confirmed","C","Pc(s)"
"MASK-CLV-EM/I0001","MASK-CLV-EM/I0001","[MASK-CLV-EM] Emina Cosmic Lash Volume Mascara 6 g","L","2023-01-25","2023-01-28","PTI: Jatake 2 - Kemas","MO/230003117","Confirmed","C","Pc(s)"
"MASK-CLV-EM/I0001","MO-MASK-CLV-BULK/I0001","[MASK-CLV-BULK] EMINA Cosmic Lash Volume Mascara","L","2023-01-23","2023-01-28","PTI: Jatake 2 - Olah","MO/230003872","Confirmed","C","kg"
"FT-KFT-KA/I0011","FT-KFT-KA/I0011","[FT-KFT-KA] Kahf All-in-One Power Toning Face Spray 100 ml","L","2023-01-30","2023-01-31","PTI: Jatake 2 - Kemas","MO/230003118","Confirmed","C","Pc(s)"
"FT-KFT-KA/I0011","MO-FT-KFT-BULK/I0011","[FT-KFT-BULK] Kahf All-in-One Power Toning Face Spray","L","2023-01-27","2023-01-31","PTI: Jatake 2 - Olah","MO/230003713","Confirmed","C","kg"
"SRM-MHA-TA/I0001","SRM-MHA-TA/I0001","[SRM-MHA-TA] TAVI Multipathway Hyperpigmentation Ampoule 15 ml","L","2023-01-24","2023-01-25","PTI: Jatake 2 - Kemas","MO/230003120","Confirmed","C","Pc(s)"
"HT-P1G1-P450/I0005","HT-P1G1-P450/I0005","[HT-P1G1-P450] Hair Tonic Normal to Oily Hair (Green), 450 ml","L","2023-01-28","2023-01-30","PTI: Jatake 2 - Kemas","MO/230003127","Confirmed","C","Pc(s)"
"HT-P1G1-P450/I0005","MO-HT-G1-BULK/I0014","[HT-G1-BULK] Bulk Hair Tonic Green","L","2023-01-27","2023-01-30","PTI: Jatake 2 - Olah","MO/230003623","Confirmed","C","kg"
"HSP-P1N1B3N-P450/I0001","HSP-P1N1B3N-P450/I0001","[HSP-P1N1B3N-P450] Putri Hair Spray Non Aerosol Normal (Biru) 450 ML (Pc(s))","L","2023-01-27","2023-01-28","PTI: Jatake 2 - Kemas","MO/230003132","Confirmed","C","Pc(s)"
"HSP-P1N1G1S-P450/I0001","HSP-P1N1G1S-P450/I0001","[HSP-P1N1G1S-P450] Putri Hair Spray Non Aerosol Strong (Hijau) 450 ML (Pc(s))","L","2023-01-27","2023-01-28","PTI: Jatake 2 - Kemas","MO/230003133","Confirmed","C","Pc(s)"
"HSP-P1N1G1S-P450/I0001","MO-HSP-N1G1S-BULK/I0001","[HSP-N1G1S-BULK] Bulk Hair Spray Non Aerosol Green Strong","L","2023-01-26","2023-01-28","PTI: Jatake 2 - Olah","MO/230003863","Confirmed","C","kg"
"HM-P1P-P720/I0002","HM-P1P-P720/I0002","[HM-P1P-P720] Putri Platinum Hair Mask 720 ML (Pc(s))","L","2023-01-27","2023-01-28","PTI: Jatake 2 - Kemas","MO/230003134","Confirmed","C","Pc(s)"
"HM-P1P-P720/I0002","MO-HM-P-BULK/I0002","[HM-P-BULK] Bulk Hair Mask","L","2023-01-26","2023-01-28","PTI: Jatake 2 - Olah","MO/230003710","Confirmed","C","kg"
"LU-P1P3P-P720/I0001","LU-P1P3P-P720/I0001","[LU-P1P3P-P720] Putri Platinum Pustreite Step 1 720 ML (Pc(s))","L","2023-01-26","2023-01-27","PTI: Jatake 2 - Kemas","MO/230003135","Confirmed","C","Pc(s)"
"LU-P1P3P-P720/I0001","MO-PUS-PL-BULK/I0001","[PUS-PL-BULK] *Pustreite Platinum Bulk (Kg","L","2023-01-24","2023-01-27","PTI: Jatake 2 - Olah","MO/230003603","Confirmed","C","kg"
"S-P1A2-P200/I0002","S-P1A2-P200/I0002","[S-P1A2-P200] Putri Pure Clean Shampoo Apple 200 ML (Pc(s))","L","2023-01-30","2023-01-31","PTI: Jatake 2 - Kemas","MO/230003138","Confirmed","C","Pc(s)"
"S-P1A2-P200/I0002","MO-S-A2-BULK/I0002","[S-A2-BULK] Bulk Shampoo Apple Botol","L","2023-01-28","2023-01-31","PTI: Jatake 2 - Olah","MO/230003714","Confirmed","C","kg"
"S-P1A2-P450/I0002","S-P1A2-P450/I0002","[S-P1A2-P450] Putri Pure Clean Shampoo Apple 450 ML (Pc(s))","L","2023-01-30","2023-01-31","PTI: Jatake 2 - Kemas","MO/230003139","Confirmed","C","Pc(s)"
"S-P1A2-P450/I0002","MO-S-A2L-BULK/I0003","[S-A2L-BULK] Shampoo Apple Liter BULK (Kg)","L","2023-01-27","2023-01-31","PTI: Jatake 2 - Olah","MO/230003717","Confirmed","C","kg"
"LU-P1-P720/I0004","LU-P1-P720/I0004","[LU-P1-P720] Putri Pustreite Step 1 720 ML (Pc(s))","L","2023-01-27","2023-01-28","PTI: Jatake 2 - Kemas","MO/230003140","Confirmed","C","Pc(s)"
"LU-P1-P720/I0004","MO-PUS-1P-BULK/I0004","[PUS-1P-BULK] *Pustreite I Putri Bulk","L","2023-01-26","2023-01-28","PTI: Jatake 2 - Olah","MO/230003606","Confirmed","C","kg"
"LU-P1-P720/I0005","LU-P1-P720/I0005","[LU-P1-P720] Putri Pustreite Step 1 720 ML (Pc(s))","L","2023-01-27","2023-01-28","PTI: Jatake 2 - Kemas","MO/230003141","Confirmed","C","Pc(s)"
"LU-P1-P720/I0005","MO-PUS-1P-BULK/I0005","[PUS-1P-BULK] *Pustreite I Putri Bulk","L","2023-01-26","2023-01-28","PTI: Jatake 2 - Olah","MO/230003605","Confirmed","C","kg"
"LU-P1-P720/I0006","LU-P1-P720/I0006","[LU-P1-P720] Putri Pustreite Step 1 720 ML (Pc(s))","L","2023-01-28","2023-01-28","PTI: Jatake 2 - Kemas","MO/230003142","Confirmed","C","Pc(s)"
"LU-P1-P720/I0006","MO-PUS-1P-BULK/I0006","[PUS-1P-BULK] *Pustreite I Putri Bulk","L","2023-01-26","2023-01-28","PTI: Jatake 2 - Olah","MO/230003607","Confirmed","C","kg"
"MZ-W1M1-W50ML/I0004","MZ-W1M1-W50ML/I0004","[MZ-W1M1-W50ML] Wardah Pure Olive Oil 50 ml","L","2023-01-30","2023-01-31","PTI: Jatake 2 - Kemas","MO/230003144","Confirmed","C","Pc(s)"
"MZ-W1M1-W50ML/I0004","MO-MZ-M1W1-BULK/I0004","[MZ-M1W1-BULK] Pure Olive Oil Bulk","L","2023-01-28","2023-01-31","PTI: Jatake 2 - Olah","MO/230003708","Confirmed","C","kg"
"MZ-W1M1-W50ML/I0005","MZ-W1M1-W50ML/I0005","[MZ-W1M1-W50ML] Wardah Pure Olive Oil 50 ml","L","2023-01-30","2023-01-31","PTI: Jatake 2 - Kemas","MO/230003145","Confirmed","C","Pc(s)"
"MZ-W1M1-W50ML/I0005","MO-MZ-M1W1-BULK/I0005","[MZ-M1W1-BULK] Pure Olive Oil Bulk","L","2023-01-28","2023-01-31","PTI: Jatake 2 - Olah","MO/230003709","Confirmed","C","kg"
"D-W1R1HER-W60ML/I0002","D-W1R1HER-W60ML/I0002","[D-W1R1HER-W60ML] Wardah Roll On For Her 60 ml","L","2023-01-30","2023-01-31","PTI: Jatake 2 - Kemas","MO/230003146","Confirmed","C","Pc(s)"
"D-W1R1HER-W60ML/I0002","MO-D-R1HERW1-BULK/I0002","[D-R1HERW1-BULK] Roll On for Her (New Look)","L","2023-01-27","2023-01-31","PTI: Jatake 2 - Olah","MO/230004098","Confirmed","C","kg"
"D-W1R1HER-W60ML/I0003","D-W1R1HER-W60ML/I0003","[D-W1R1HER-W60ML] Wardah Roll On For Her 60 ml","L","2023-01-30","2023-02-01","PTI: Jatake 2 - Kemas","MO/230003147","Confirmed","C","Pc(s)"
"D-W1R1HER-W60ML/I0003","MO-D-R1HERW1-BULK/I0003","[D-R1HERW1-BULK] Roll On for Her (New Look)","L","2023-01-28","2023-02-01","PTI: Jatake 2 - Olah","MO/230004099","Confirmed","C","kg"
"HBL-ETBMCN2-W/I0001","HBL-ETBMCN2-W/I0001","[HBL-ETBMCN2-W] Earth Love Life Bulgarian Rose & East Nusa Vanilla Body Lotion Serum 250 ml","L","2023-01-24","2023-01-26","PTI: Jatake 2 - Kemas","MO/230003148","Confirmed","C","Pc(s)"
"HBL-ETBMAN2-W/I0001","HBL-ETBMAN2-W/I0001","[HBL-ETBMAN2-W] Earth Love Life East Balinese Bamboo & Oriental Mint Body Lotion Serum 250 ml","L","2023-01-25","2023-01-27","PTI: Jatake 2 - Kemas","MO/230003149","Confirmed","C","Pc(s)"
"HBL-ETBMAN2-W/I0001","MO-HBL-ETBMA-BULK/I0001","[HBL-ETBMA-BULK] Earth Love Life East Balinese Bamboo & Oriental Mint Body Lotion Serum","L","2023-01-23","2023-01-27","PTI: Jatake 2 - Olah","MO/230003875","Confirmed","C","kg"
"HBL-ETBMBN2-W/I0001","HBL-ETBMBN2-W/I0001","[HBL-ETBMBN2-W] Earth Love Life Javanese Moringa & Balinese Starfruit Body Lotion Serum 250 ml","L","2023-01-26","2023-01-28","PTI: Jatake 2 - Kemas","MO/230003150","Confirmed","C","Pc(s)"
"HBL-ETBMEN2-W/I0001","HBL-ETBMEN2-W/I0001","[HBL-ETBMEN2-W] Earth Love Life South Bali Frangipani & Tropical Coconut Water Body Gel Serum 250 ml","L","2023-01-27","2023-02-06","PTI: Jatake 2 - Kemas","MO/230003151","Confirmed","C","Pc(s)"
"HBL-ETBMEN2-W/I0001","MO-HBL-ETBME-BULK/I0001","[HBL-ETBME-BULK] Earth Love Life South Bali Frangipani & Tropical Coconut Water Body Gel Serum","L","2023-01-25","2023-02-06","PTI: Jatake 2 - Olah","MO/230004132","Confirmed","C","kg"
"HBL-ETBMDN2-W/I0001","HBL-ETBMDN2-W/I0001","[HBL-ETBMDN2-W] Earth Love Life Spanish Lavender & Javanese Rice Milk Body Lotion Serum 250 m","L","2023-01-30","2023-02-01","PTI: Jatake 2 - Kemas","MO/230003152","Confirmed","C","Pc(s)"
"BO-CPFTW-TA/I0001","MO-BO-CPFTW-BULK/I0001","[BO-CPFTW-BULK] Tavi Color Play Face Tint Wallflower","S","2023-01-18","2023-01-24","PTI: Jatake 1 - Olah","MO/230003213","Confirmed","A","kg"
"FA-CLFMDHCP-W/I0006","FA-CLFMDHCP-W/I0006","[FA-CLFMDHCP-W] Wardah Colorfit Highlight Contour Palette 02 Medium","S","2023-01-27","2023-01-30","PTI: Jatake 1 - Kemas","MO/230003153","Confirmed","A","Pc(s)"
"FA-CLFMDHCP-W/I0006","FA-CLFMDHCP-W/I0006/03/01","[FA-CLFMDHCP-RP-W4GR] Refill Press Wardah Colorfit Highlight Contour Palette 02 Medium – Highlighter","P","2023-01-26","2023-02-03","PTI: Jatake 1 - Press","MO/230003155","Confirmed","B","Pc(s)"
"FA-CLFMDHCP-W/I0007","FA-CLFMDHCP-W/I0007","[FA-CLFMDHCP-W] Wardah Colorfit Highlight Contour Palette 02 Medium","S","2023-01-30","2023-01-31","PTI: Jatake 1 - Kemas","MO/230003154","Confirmed","A","Pc(s)"
"FA-CLFMDHCP-W/I0007","FA-CLFMDHCP-W/I0007/03/01","[FA-CLFMDHCP-RP-W4GR] Refill Press Wardah Colorfit Highlight Contour Palette 02 Medium – Highlighter","P","2023-01-27","2023-02-03","PTI: Jatake 1 - Press","MO/230003156","Confirmed","B","Pc(s)"
"CON-C-MO11ML/I0010","CON-C-MO11ML/I0010","[CON-C-MO11ML] MAKE OVER Camouflage Cream Face Concealer 5X2g (Pc(s))","S","2023-01-27","2023-01-27","PTI: Jatake 1 - Kemas","MO/230003157","Confirmed","A","Pc(s)"
"CON-C-MO11ML/I0010","MO-CON-C-LB-BULK/I0006","[CON-C-LB-BULK] Make Over Camouflage Cream Light Beige Bulk","S","2023-01-24","2023-01-27","PTI: Jatake 1 - Olah","MO/230003909","Confirmed","A","kg"
"FA-CLFLMHCP-W/I0002","MO-FA-CLFLMHCP-BULK/I0002","[FA-CLFLMHCP-BULK] Wardah Colorfit Highlight Contour Palette 01 Light – Highlighter","P","2023-01-26","2023-02-03","PTI: Jatake 1 - Olah","MO/230003986","Confirmed","","kg"
"FA-CLFLMHCP-W/I0002","FA-CLFLMHCP-W/I0002/03/01","[FA-CLFLMHCP-RP-W4GR] Refill Press Wardah Colorfit Highlight Contour Palette 01 Light – Highlighter","P","2023-01-26","2023-02-03","PTI: Jatake 1 - Press","MO/230003169","Confirmed","","Pc(s)"
"B-R3L04N-W/I0003","B-R3L04N-W/I0003","[B-R3L04N-W] Wardah Lightening Matte Powder 04 Natural 20 g","P","2023-01-26","2023-01-27","PTI: Jatake 1 - Kemas","MO/230003224","Confirmed","A","Pc(s)"
"REM-RLOIMWN1-W/I0003","REM-RLOIMWN1-W/I0003","[REM-RLOIMWN1-W] Wardah Lightening Oil-Infused Micellar Water 55 ml","L","2023-01-19","2023-01-23","PTI: Jatake 2 - Kemas","MO/230003339","Confirmed","B","Pc(s)"
"M-LDGN2-W/I0003","M-LDGN2-W/I0003","[M-LDGN2-W] Wardah Lightening Day Gel 20 ml","L","2023-01-20","2023-01-21","PTI: Jatake 2 - Kemas","MO/230003359","Confirmed","A","Pc(s)"
"FW-3IN1PC-KA/I0044","FW-3IN1PC-KA/I0044","[FW-3IN1PC-KA] Kahf Triple Action Oil and Comedo Defense Face Wash 100 ml","L","2023-02-01","2023-02-01","PTI: Jatake 2 - Kemas","MO/230003391","Confirmed","A","Pc(s)"
"FW-3IN1PC-KA/I0044","MO-FW-3IN1PC-BULK/I0044","[FW-3IN1PC-BULK] Kahf Triple Action Oil and Comedo Defense Face Wash","L","2023-01-17","2023-02-01","PTI: Jatake 2 - Olah","MO/230003526","Confirmed","A","kg"
"M-SM01-KA/I0010","M-SM01-KA/I0010","[M-SM01-KA] Kahf Triple Protection Sunscreen Moisturizer 30 ml","L","2023-01-24","2023-01-25","PTI: Jatake 2 - Kemas","MO/230003445","Confirmed","A","Pc(s)"
"MY-RMAHC-W/I0001","MY-RMAHC-W/I0001","[MY-RMAHC-W] Malaysia Wardah Nature Daily Aloe Hydramild Moisturizer Cream 40 ml","J6","2023-01-27","2023-01-30","PTI: Jatake 6 - Kemas","MO/230003454","Confirmed","SL","Pc(s)"
"MY-RLBEVFSS-W/I0004","MY-RLBEVFSS-W/I0004","[MY-RLBEVFSS-W] Malaysia Wardah Everyday Fruity Sheer Lip Balm Strawberry 4 g","J6","2023-01-27","2023-01-27","PTI: Jatake 6 - Kemas","MO/230003456","Confirmed","SL","Pc(s)"
"MY-RLCVM01-W/I0003","MY-RLCVM01-W/I0003","[MY-RLCVM01-W] Malaysia Wardah Colorfit Velvet Matte Lip Mousse 01 Brown Dreamer 4 g","J6","2023-01-27","2023-01-30","PTI: Jatake 6 - Kemas","MO/230003458","Confirmed","SL","Pc(s)"
"MY-LCUM02-W/I0001","MY-LCUM02-W/I0001","[MY-LCUM02-W] Malaysia Wardah Colorfit Ultralight Matte Lipstick 02 Summer Peach 3.6 g","J6","2023-01-27","2023-01-30","PTI: Jatake 6 - Kemas","MO/230003461","Confirmed","SL","Pc(s)"
"MY-LCUM04-W/I0002","MY-LCUM04-W/I0002","[MY-LCUM04-W] Malaysia Wardah Colorfit Ultralight Matte Lipstick 04 Mocca Brown 3.6 g","J6","2023-01-27","2023-01-30","PTI: Jatake 6 - Kemas","MO/230003462","Confirmed","SL","Pc(s)"
"MY-LCVM10-W/I0001","MY-LCVM10-W/I0001","[MY-LCVM10-W] Malaysia Wardah Colorfit Velvet Matte Lip Mousse 10 Lively Coral 4 g","J6","2023-01-27","2023-01-30","PTI: Jatake 6 - Kemas","MO/230003463","Confirmed","SL","Pc(s)"
"MY-LCVM11-W/I0001","MY-LCVM11-W/I0001","[MY-LCVM11-W] Malaysia Wardah Colorfit Velvet Matte Lip Mousse 11 Cherish Marmalade 4 g","J6","2023-01-27","2023-01-30","PTI: Jatake 6 - Kemas","MO/230003464","Confirmed","SL","Pc(s)"
"MY-CONLBBL02-W/I0003","MY-CONLBBL02-W/I0003","[MY-CONLBBL02-W] Malaysia Wardah Lightening Liquid Concealer 02 Beige 7 g (Blister)","J6","2023-01-27","2023-01-30","PTI: Jatake 6 - Kemas","MO/230003466","Confirmed","SL","Pc(s)"
"MY-MBSTUC-EM/I0002","MY-MBSTUC-EM/I0002","[MY-MBSTUC-EM] Malaysia Emina Bright Stuff Tone Up Cream 20 ml","J6","2023-01-27","2023-01-30","PTI: Jatake 6 - Kemas","MO/230003469","Confirmed","SL","Pc(s)"
"MY-LTMP04-EM/I0003","MY-LTMP04-EM/I0003","[MY-LTMP04-EM] Malaysia Emina Magic Potion 04 Sienna 5.5 ml","J6","2023-01-27","2023-01-27","PTI: Jatake 6 - Kemas","MO/230003470","Confirmed","SL","Pc(s)"
"MY-FCLCMB-W/I0001","MY-FCLCMB-W/I0001","[MY-FCLCMB-W] Malaysia Wardah Colorfit Matte Foundation 22N Light Ivory 25 ml","J6","2023-01-27","2023-01-30","PTI: Jatake 6 - Kemas","MO/230003473","Confirmed","SL","Pc(s)"
"MY-BCLCLPA-W/I0001","MY-BCLCLPA-W/I0001","[MY-BCLCLPA-W] Malaysia Wardah Colorfit Mattifying Powder 22N Light Ivory 15 g","J6","2023-01-27","2023-01-30","PTI: Jatake 6 - Kemas","MO/230003477","Confirmed","SL","Pc(s)"
"MY-EBEXPMBD02-W/I0002","MY-EBEXPMBD02-W/I0002","[MY-EBEXPMBD02-W] Malaysia Wardah EyeXpert Matic Brow Definer 02 DARK BROWN 0.25 g","J6","2023-01-27","2023-01-27","PTI: Jatake 6 - Kemas","MO/230003482","Confirmed","SL","Pc(s)"
"MY-CUSCLCA-W/I0002","MY-CUSCLCA-W/I0002","[MY-CUSCLCA-W] Malaysia Wardah Colorfit Perfect Glow Cushion 11C Pink Fair","J6","2023-01-27","2023-01-27","PTI: Jatake 6 - Kemas","MO/230003483","Confirmed","SL","Pc(s)"
"MY-CUSCLCC-W/I0003","MY-CUSCLCC-W/I0003","[MY-CUSCLCC-W] Malaysia Wardah Colorfit Perfect Glow Cushion 23W Warm Ivory","J6","2023-01-27","2023-01-30","PTI: Jatake 6 - Kemas","MO/230003484","Confirmed","SL","Pc(s)"
"MY-CUSCLCD-W/I0003","MY-CUSCLCD-W/I0003","[MY-CUSCLCD-W] Malaysia Wardah Colorfit Perfect Glow Cushion 32N Neutral Beige","J6","2023-01-27","2023-01-30","PTI: Jatake 6 - Kemas","MO/230003485","Confirmed","SL","Pc(s)"
"MY-CUSCLCF-W/I0002","MY-CUSCLCF-W/I0002","[MY-CUSCLCF-W] Malaysia Wardah Colorfit Perfect Glow Cushion 43W Golden Sand","J6","2023-01-26","2023-01-27","PTI: Jatake 6 - Kemas","MO/230003487","Confirmed","SL","Pc(s)"
"MY-LEMC01DP-W/I0002","MY-LEMC01DP-W/I0002","[MY-LEMC01DP-W] Malaysia Wardah Exclusive Matte Lip Cream 01 Red-dicted 4g","J6","2023-01-25","2023-01-26","PTI: Jatake 6 - Kemas","MO/230003490","Confirmed","SL","Pc(s)"
